,Name,Geometry,Address,Description,Lattitude,Longitude,Category
1057,The Immigrants,POINT(979708.6288214772 195437.3719703108),South of Castle Clinton,,979708.6288214772,195437.3719703108,Park
1058,Netherland Monument,POINT(980204.185245052 195909.0914993137),Northeast entrance near intersection of State Street and Battery Place,,980204.185245052,195909.0914993137,Park
1059,Norwegian Veterans Monument,POINT(979444.7182600498 195681.1595404744),Northwest of Castle Clinton,,979444.7182600498,195681.1595404744,Park
1060,Battery Park Cannon,POINT(980226.0487183928 195666.44434681532),Perimeter of park on State Street between Bridge and Pearl Streets,,980226.0487183928,195666.44434681532,Park
1061,Battery Park Cannon,POINT(980226.0487183928 195666.44434681532),Perimeter of park on State Street between Bridge and Pearl Streets,,980226.0487183928,195666.44434681532,Park
1062,Peter Caesar Alberti Marker,POINT(979744.5565711408 196001.71237705648),Perimeter of park on Battery Place between Greenwich and Washington Streets,,979744.5565711408,196001.71237705648,Park
1063,"John Hansborough, Jr. Sign",POINT(1000141.296617478 235902.383887887),35 W 134 ST; left side of west entrance,,1000141.296617478,235902.383887887,Park
1064,Kate Wollman Memorial Skating Rink,POINT(994007.9880179764 178835.89992398024),Concert Grove,,994007.9880179764,178835.89992398024,Park
1065,Shelter Pavilion Plaque,POINT(999998.11678572 203217.71566155556),near Shelter Pavilion,,999998.11678572,203217.71566155556,Park
1066,"Physicians, Surgeons and Nurses",POINT(994348.6956698896 235141.7207110673),Riverside Drive at 121st Street,,994348.6956698896,235141.7207110673,Park
1067,Riverside Drive Extension,POINT(989790.3429099768 227485.5601703972),Riverside Drive at 152nd Street; lower level under overlook,,989790.3429099768,227485.5601703972,Park
1068,Holocaust Memorial Mall,POINT(997111.7009706348 151501.47427797318),Sheepshead Bay; West End Ave. betw. Shore Blvd. & Emmons Ave.,,997111.7009706348,151501.47427797318,Park
1069,McCray Memorial,POINT(1001476.6121883094 236422.3438059837),W. 138th St. between Lenox and 5th Avenues,,1001476.6121883094,236422.3438059837,Park
1070,Riverside Drive Viaduct,POINT(995244.3579205571 237257.2282910645),Riverside Drive at 125th Street - 1 tablet at each end of viaduct,,995244.3579205571,237257.2282910645,Park
1071,Riverside Drive Extension,POINT(996020.1037443876 238583.3818067312),Riverside Drive Viaduct at 135th Street,,996020.1037443876,238583.3818067312,Park
1072,Arsenal Mural,POINT(992212.8629993052 218940.68913680315),Arsenal lobby,,992212.8629993052,218940.68913680315,Park
1073,Armenian Grove Plaque,POINT(987199.6669889688 207623.1350003034),Northeast corner,,987199.6669889688,207623.1350003034,Park
1074,East 107th Street Recreational Pier,POINT(1001704.9332539736 226826.84954555333),,,1001704.9332539736,226826.84954555333,Park
1075,Stephen Sabatini Memorial,POINT(1040293.1674290596 259961.202896148),Pelham Golf Course 3rd hole,,1040293.1674290596,259961.202896148,Park
1076,Tomorrow's Wind,POINT(1002085.956770137 228096.73611339927),behind Recreation Center and pool,,1002085.956770137,228096.73611339927,Park
1077,John T. Brush Stairway,POINT(1000978.192253381 242579.46600614488),Edgecombe Avenue and 158th Street,,1000978.192253381,242579.46600614488,Park
1078,James Madison Tree Marker,POINT(987709.6095386446 209629.64115789533),Between 24th and 25th Street on Madison Ave,,987709.6095386446,209629.64115789533,Park
1079,Red Hook Stadium (Pool) Reliefs,POINT(983137.5730790496 184289.03403081),"Red Hook Pool, facing pool area",,983137.5730790496,184289.03403081,Park
1080,Thirteen Stone Pillars,POINT(1014272.2073319705 263872.4427770674),e. of mansion along r.r. tracks,,1014272.2073319705,263872.4427770674,Park
1081,Peter Pan,POINT(999967.102083966 221687.75089989603),,,999967.102083966,221687.75089989603,Park
1082,Fort George Memorial Tablet,POINT(980232.9312505572 195731.3057656437),Perimeter of park on State Street between Bridge and Pearl Streets,,980232.9312505572,195731.3057656437,Park
1083,Jerusalem Grove,POINT(979661.4323935508 195845.5758783072),Northwest of Castle Clinton,,979661.4323935508,195845.5758783072,Park
1084,"Bill ""Bojangles"" Robinson Mural",POINT(1001607.0023474692 239956.78752447665),"West 150th Street, west side of 7 Avenue",,1001607.0023474692,239956.78752447665,Park
1085,Salvation Army Monument,POINT(979999.77423656 196020.368507728),"Perimeter of park on Battery Place, west of Greenwich Street",,979999.77423656,196020.368507728,Park
1086,Walloon Settlers Memorial,POINT(979907.3728465588 196030.8045104742),Perimeter of park on Battery Place,,979907.3728465588,196030.8045104742,Park
1087,Wireless Operators Memorial,POINT(980210.7305075526 195459.15539130569),Perimeter of park on State Street,,980210.7305075526,195459.15539130569,Park
1088,dd,POINT(988671.5987563878 198674.9980409741),"Cherry, Monroe and Gouverner Streets",,988671.5987563878,198674.9980409741,Park
1089,Samuel Sullivan Cox,POINT(988894.4893867224 203778.40318848196),Avenue A at 8th Street,,988894.4893867224,203778.40318848196,Park
1090,Stuyvesant Park Fountains (2),POINT(988592.6015390604 206627.4778708965),2nd Avenue at 16th Street,,988592.6015390604,206627.4778708965,Park
1091,Von Weber Memorial,POINT(994169.9834288806 179173.2670313865),Flower Garden,,994169.9834288806,179173.2670313865,Park
1092,Cactus Couple,POINT(992183.1491479723 218928.2964450568),"Arsenal South Roof, center of roof beside planter banquette",,992183.1491479723,218928.2964450568,Park
1093,Seventh Regiment Memorial,POINT(990765.349162057 221171.48880906403),West Drive opposite 67th St.,,990765.349162057,221171.48880906403,Park
1094,Mowgli Is Carried by the Monkeys,POINT(994096.6476175488 181853.65241864324),"Prospect Park Zoo; Flatbush Avenue entrance, east side of northern kiosk",,994096.6476175488,181853.65241864324,Park
1095,Socrates,POINT(1005762.648235634 219019.35236531496),Facing sunken plaza,,1005762.648235634,219019.35236531496,Park
1096,Van Cortlandt Memorial Grove,POINT(1012785.8973124772 264173.2902724743),Broadway at 242nd Street,,1012785.8973124772,264173.2902724743,Park
1097,Mowgli Removes a Thorn from a Wolf's Paw,POINT(994081.1131998004 181846.2226434797),"Prospect Park Zoo; Flatbush Avenue entrance, west side of northern kiosk",,994081.1131998004,181846.2226434797,Park
1098,Rocket Thrower,POINT(1028000.9607143104 211613.0984770656),"East of Unisphere, Hall of Astronauts",,1028000.9607143104,211613.0984770656,Park
1099,Isham Milestone,POINT(1006613.653095305 255677.27117531),Broadway at 211th Street;  Right (north) of south stairway entrance from street.,,1006613.653095305,255677.27117531,Park
1100,Dragon Fountain,POINT(994496.6212270558 179214.99660672247),"Imagination Playground, Ocean Avenue and Lincoln Road",,994496.6212270558,179214.99660672247,Park
1101,Rhesus and Ring-Tailed Lemurs,POINT(992316.2594460548 219047.99338413772),"Central Park Zoo; School, south façade above entrance",,992316.2594460548,219047.99338413772,Park
1102,Eagles,POINT(992102.92686747 219103.3266068101),"Central Park Wildlife Center, Fifth Avenue at 64th Street",,992102.92686747,219103.3266068101,Park
1103,"Sailor, Soldier, Marine",POINT(1021515.2030165492 205903.48948948085),Queens Blvd. between 62 Ave and 62 Rd; south wall of first floor gymnasium in Rec. Center,,1021515.2030165492,205903.48948948085,Park
1104,Thunderbird,POINT(985373.8051551433 194264.93304222825),,,985373.8051551433,194264.93304222825,Park
1105,Growth,POINT(1001186.056338966 231175.5964254737),East 120th Street & Sylvan Place (between 3rd Ave. & Lex.),,1001186.056338966,231175.5964254737,Park
1106,Washington Square Fountain,POINT(984936.6442840546 205545.3182898164),Foot of Fifth Avenue,,984936.6442840546,205545.3182898164,Park
1107,Livingston Honor Roll,POINT(954596.1495189668 174419.99963505566),"Richmond Terrace, across the street from Snug Harbor",,954596.1495189668,174419.99963505566,Park
1108,Still Hunt,POINT(993364.8003279716 222286.50724831223),"East Drive at 76th Street,  overlooking road",,993364.8003279716,222286.50724831223,Park
1109,El Arbol de Esperanza,POINT(1002410.479743138 228213.22013239565),1st Ave & 114th St.; Behind Recreation Center and pool,,1002410.479743138,228213.22013239565,Park
1110,Richmond Hill Flagstaff,POINT(1028186.3409209698 194866.84095914665),"Richmond Hill entrance, Myrtle Avenue",,1028186.3409209698,194866.84095914665,Park
1111,Four Eagles,POINT(992599.750020802 184201.15067639947),Grand Army Plaza entrance between Prospect Park West and Flatbush Avenue,,992599.750020802,184201.15067639947,Park
1112,Jelly Fish,POINT(1012503.6252392232 245209.6126487255),Crotona Pool Bath House,,1012503.6252392232,245209.6126487255,Park
1113,Scorpions,POINT(1012551.2649077176 245338.2400161475),Crotona Pool Bath House,,1012551.2649077176,245338.2400161475,Park
1114,The Indian Hunter,POINT(991677.2659733891 219975.4807024002),South end of the Mall,,991677.2659733891,219975.4807024002,Park
1115,Jackson Square Fountain,POINT(983451.98977305 208478.7468061447),Greenwich and Eighth Avenues and W. 13th Street,,983451.98977305,208478.7468061447,Park
1116,Life Saver,POINT(1012460.749340728 245147.6806859821),Crotona Pool Bath House,,1012460.749340728,245147.6806859821,Park
1117,Duke Ellington Memorial,POINT(998274.8265971392 229616.32362540063),"Duke Ellington Circle, 110th Street and 5th Avenue",,998274.8265971392,229616.32362540063,Park
1118,Carmine Street Pool Mural,POINT(982630.9399059712 205130.86537855864),Adjacent to the Tony Dapolito Recreation Center,,982630.9399059712,205130.86537855864,Park
1119,General George Washington Tablet,POINT(1054780.8359602245 213161.7354716361),"Horace Harding Blvd, 233rd Street, West Alley Road, Bayside",,1054780.8359602245,213161.7354716361,Park
1120,Panthers,POINT(991577.1976039708 182686.28264313936),Third Street entrance,,991577.1976039708,182686.28264313936,Park
1121,Riverside Fountain,POINT(998700.8411650507 243300.14402672648),Riverside Drive at 156th Street,,998700.8411650507,243300.14402672648,Park
1122,Conservatory Garden Fountain,POINT(997312.9964998066 228520.5439928174),Conservatory Gardens; Fifth Avenue and 105th Street,,997312.9964998066,228520.5439928174,Park
1123,Truth,POINT(989330.8953380584 213689.72785398364),"New York Public Library, 5th Avenue façade, fountain niche north of main entrance",,989330.8953380584,213689.72785398364,Park
1124,Superheroes Mural,POINT(1007992.6660853028 235001.9552425593),"Roberto Clemente 21 Game Room, Recreation Center",,1007992.6660853028,235001.9552425593,Park
1125,Bird Bath,POINT(982836.1425795556 199018.34184247252),"East of City Hall, on lawn",,982836.1425795556,199018.34184247252,Park
1126,East 23rd Street Bath House Fountain,POINT(990927.7153071314 207530.6732429713),East 23rd Street and East River Drive,,990927.7153071314,207530.6732429713,Park
1127,Topiary: A Twenty-Year Project,POINT(994096.057395637 181531.83613313732),Prospect Park Zoo; north and south entrances,,994096.057395637,181531.83613313732,Park
1128,Pete McArdle Memorial,POINT(1012989.4477583916 265003.54189281166),Broadway and 252nd Street,,1012989.4477583916,265003.54189281166,Park
1129,Albert Bertel Thorvaldsen,POINT(996435.0235182196 226592.4940431416),5th Avenue at 96th Street,,996435.0235182196,226592.4940431416,Park
1130,Poor Fish,POINT(1012532.2091715484 245285.8362495601),Crotona Pool Bath House,,1012532.2091715484,245285.8362495601,Park
1131,Stuyvesant Park Fountains (2),POINT(988795.6063823848 206506.3143993169),2nd Avenue at 16th Street,,988795.6063823848,206506.3143993169,Park
1132,"willkie, wendell l.",POINT(988958.3383403867 213536.60086365044),"NEW YORK PUBLIC LIBRARY; inset in wall, 40th st, btwn 5-6th ave",,988958.3383403867,213536.60086365044,Park
1133,Zoo,POINT(992305.3428012282 218880.3224596381),Entrance to Arsenal; 5th Avenue at 64th Street,,992305.3428012282,218880.3224596381,Park
1134,Amphibian,POINT(1012475.0413068832 245185.79281447828),Crotona Pool Bath House,,1012475.0413068832,245185.79281447828,Park
1135,Old Man River,POINT(1012527.4450734704 245300.1282157302),Crotona Pool Bath House,,1012527.4450734704,245300.1282157302,Park
1136,Boar,POINT(995305.5999240576 215116.6354332268),East 57th St & East River (east of Sutton Place),,995305.5999240576,215116.6354332268,Park
1137,Alfred Lincoln Seligman Fountain,POINT(995673.456143722 232286.5226813108),"114th Street and Morningside Avenue, at the foot of the stairway",,995673.456143722,232286.5226813108,Park
1138,Mowgli Learns the Law of the Jungle,POINT(994118.9366149752 181811.77651813623),"Prospect Park Zoo; Flatbush Avenue entrance, east side of southern kiosk",,994118.9366149752,181811.77651813623,Park
1139,Star of Hope,POINT(987442.7262141408 209335.7943046391),,,987442.7262141408,209335.7943046391,Park
1140,Migrating Birds,POINT(1012575.0850700588 245371.58804656565),Crotona Pool Bath House,,1012575.0850700588,245371.58804656565,Park
1141,Bronx River Parkway Drive,POINT(1019911.5211845489 257467.06582406163),Rosewood Playground at Magenta Street,,1019911.5211845489,257467.06582406163,Park
1142,Foley Square Medallions,POINT(983421.7585342972 199645.7605351508),,,983421.7585342972,199645.7605351508,Park
1143,Theodore Roosevelt,POINT(991783.8274400532 223761.0016746372),"American Museum of Natural History, CPW and 79th St",,991783.8274400532,223761.0016746372,Park
1144,East River Roundabout,POINT(995909.2099373044 215882.21854773164),East River Waterfront Pavilion,,995909.2099373044,215882.21854773164,Park
1145,Sand Fleas,POINT(1012489.3332730532 245214.37641872463),Crotona Pool Bath House,,1012489.3332730532,245214.37641872463,Park
1146,Columnade,POINT(1003047.2353593856 253092.0689966381),"Across from restaurant building, north of parking lot",,1003047.2353593856,253092.0689966381,Park
1147,Zoo,POINT(992314.0908152164 218895.79946281016),Entrance to Arsenal; 5th Avenue at 64th Street,,992314.0908152164,218895.79946281016,Park
1148,Union Square Drinking Fountain,POINT(986814.197615549 207458.65960747004),"Westside of park, between 15th and 16th Streets",,986814.197615549,207458.65960747004,Park
1149,Grant's Tomb Eagles,POINT(994477.6461993904 235541.1388754696),122nd St.,,994477.6461993904,235541.1388754696,Park
1150,Fidelity Park World War Memorial,POINT(1000393.3479506372 202288.8116794825),Meeker and Engert Avenues,,1000393.3479506372,202288.8116794825,Park
1151,Night Presence IV,POINT(996892.8844791352 224951.67678672075),"East 92nd Street and Park Avenue, center median",,996892.8844791352,224951.67678672075,Park
1152,Boy and Dog,POINT(993957.1872665584 181920.70444989204),Prospect Park Zoo; inside Education Building,,993957.1872665584,181920.70444989204,Park
1153,"Sundial, Morris-Jumel Mansion",POINT(1001336.1702119708 243398.531953305),MORRIS-JUMEL MANSION; Edgecomb Avenue at 160th St.,,1001336.1702119708,243398.531953305,Park
1154,Tigress and Cubs,POINT(991920.666405216 218888.7505923957),Central Park Zoo;  intelligence garden (see memo),,991920.666405216,218888.7505923957,Park
1155,Bartel-Pritchard Circle Columns,POINT(989973.161113888 180159.63940247893),Prospect Park West and Prospect Park Southwest,,989973.161113888,180159.63940247893,Park
1156,Duane Park Flagstaff,POINT(981687.4811629652 200606.6555949748),Hudson and Duane Streets,,981687.4811629652,200606.6555949748,Park
1157,Catholic War Veterans Square,POINT(1035223.493185222 185583.0199598968),"Rockaway Blvd., 122nd St., 112 Avenue",,1035223.493185222,185583.0199598968,Park
1158,Urns - central park (4),POINT(992180.6261871308 220669.36120440063),Mall,,992180.6261871308,220669.36120440063,Park
1159,Eagles,POINT(992037.926997468 218969.0017442256),"Central Park Wildlife Center, Fifth Avenue at 64th Street",,992037.926997468,218969.0017442256,Park
1160,Peter & Willie,POINT(994516.1881170572 179199.2781342268),"Imagination Playground, Ocean Avenue and Lincoln Road",,994516.1881170572,179199.2781342268,Park
1161,Johann Christoph Friedrich Von Schiller,POINT(992070.9000286312 220943.48631231487),North end of mall,,992070.9000286312,220943.48631231487,Park
1162,Thomas F. Smith,POINT(982216.2465096414 212058.6632027328),Eleventh Avenue at 23rd Street.,,982216.2465096414,212058.6632027328,Park
1163,City Hall Park Fountain,POINT(982267.9002777188 198736.58781281117),South end,,982267.9002777188,198736.58781281117,Park
1164,Eagles,POINT(992123.6151463093 219092.91127331555),"Central Park Wildlife Center, Fifth Avenue at 64th Street",,992123.6151463093,219092.91127331555,Park
1165,Beach and Sea Lion,POINT(1012513.1531073004 245266.7805133909),Crotona Pool Bath House,,1012513.1531073004,245266.7805133909,Park
1166,Urns -central park bandshell (2),POINT(992100.3770038038 220865.01238788664),Naumberg Bandshell,,992100.3770038038,220865.01238788664,Park
1167,Medusa,POINT(1012503.6252392232 245238.19658106563),Crotona Pool Bath House,,1012503.6252392232,245238.19658106563,Park
1168,General Gouverneur Kemble Warren,POINT(992390.3035892992 184474.7452735603),West of the Arch on sidewalk near Union Street,,992390.3035892992,184474.7452735603,Park
1169,William Shakespeare,POINT(991934.7562720478 219734.76727305356),Literary Mall,,991934.7562720478,219734.76727305356,Park
1170,Bird Flying Machine,POINT(992196.26756005 218919.85387665036),"Arsenal South Roof, southwest corner facing southwest turret",,992196.26756005,218919.85387665036,Park
1171,Neptune Fountain,POINT(956279.411572382 174032.79699739814),East Lawn,,956279.411572382,174032.79699739814,Park
1172,Eagles,POINT(992054.1123325528 218962.2543823868),"Central Park Wildlife Center, Fifth Avenue at 64th Street",,992054.1123325528,218962.2543823868,Park
1173,General Franz Sigel,POINT(992531.5306690484 231575.79870906472),Riverside Drive and West 106th  Street,,992531.5306690484,231575.79870906472,Park
1174,The Navy: American Sailors At Sea Urged On By the Genius of Patriotism,POINT(992634.9438480586 184455.21578505635),"Soldiers and Sailors Memorial Arch, south façade, east pier",,992634.9438480586,184455.21578505635,Park
1175,African Antelopes,POINT(992052.1943573804 218826.21134738624),Central Park Zoo; Central Park Wildlife Center; center of east façade,,992052.1943573804,218826.21134738624,Park
1176,Sundial,POINT(992582.699201882 223384.54081338644),CENTRAL PARK; Shakespeare Gardens,,992582.699201882,223384.54081338644,Park
1177,Eagles,POINT(992120.776241228 219008.0682671368),"Central Park Wildlife Center, Fifth Avenue at 64th Street",,992120.776241228,219008.0682671368,Park
1178,Mowgli Skins the Tiger,POINT(994102.7266736327 181802.99602389336),"Prospect Park Zoo; Flatbush Avenue entrance, west side of southern kiosk",,994102.7266736327,181802.99602389336,Park
1179,Eagles,POINT(992104.2572453916 219146.8783569783),"Central Park Wildlife Center, Fifth Avenue at 64th Street",,992104.2572453916,219146.8783569783,Park
1180,General Henry Warner Slocum,POINT(992813.841784224 184627.9992321432),"East Plaza Street, east of Soldiers and Sailors Memorial Arch",,992813.841784224,184627.9992321432,Park
1181,Bound Hands Rising Free,POINT(997351.2716857196 202646.6331423074),Father Jerzy Popieluszko Square; Bedford and Nassau Avenues,,997351.2716857196,202646.6331423074,Park
1182,Heinrich Heine Fountain,POINT(1005507.6621970534 240764.94929397103),At southern end of park,,1005507.6621970534,240764.94929397103,Park
1183,Seat,POINT(1027737.4012020528 245477.80502572656),"East Tremont Lane and Westchester Avenue; Westchester Square, facing Benson Street",,1027737.4012020528,245477.80502572656,Park
1184,Ibis Totem,POINT(1012541.7370396404 245314.42018190023),Crotona Pool Bath House façade,,1012541.7370396404,245314.42018190023,Park
1185,Robert Fulton,POINT(1002867.4762044698 186936.9644304812),Schenectady Avenue and Fulton Street,,1002867.4762044698,186936.9644304812,Park
1186,Crack Is Wack,POINT(1003119.96421656 232466.2427943051),"E 128 ST, 2 AVE & HARLEM RIVER DRIVE",,1003119.96421656,232466.2427943051,Park
1187,First Symphony of the Sea,POINT(991043.8387625515 148300.21755714717),Riegelmann Boardwalk / Louis Valentino Jr. Way,,991043.8387625515,148300.21755714717,Park
1188,Soldiers and Sailors Monument,POINT(1042872.5133202224 198629.998459056),173rd Street and Hillside,,1042872.5133202224,198629.998459056,Park
1189,Urns - central park (4),POINT(992266.6998338848 220942.15363781157),Mall,,992266.6998338848,220942.15363781157,Park
1190,Grant's Tomb Eagles,POINT(994413.9301194698 235563.0338448137),122nd St.,,994413.9301194698,235563.0338448137,Park
1191,Speeder,POINT(1012465.513438806 245171.5008483082),Crotona Pool Bath House,,1012465.513438806,245171.5008483082,Park
1192,World's Fair Flagstaffs,POINT(1028771.929972887 212170.9694085568),,,1028771.929972887,212170.9694085568,Park
1193,Marie Sklodowska Curie,POINT(982271.6332098842 198953.23895430565),,,982271.6332098842,198953.23895430565,Park
1194,Rocky Mountain Goats,POINT(991947.8399073036 218868.5124439001),"Central Park Zoo; Central Park Wildlife Center, west side of south façade",,991947.8399073036,218868.5124439001,Park
1195,Charging Bull,POINT(980522.6091488898 196334.8859233111),"Broadway, center island north of Bowling Green",,980522.6091488898,196334.8859233111,Park
1196,Frank J. Goodwin,POINT(984429.9664916396 212360.82992123067),9th Avenue at 27th Street,,984429.9664916396,212360.82992123067,Park
1197,Marine Amphitheater Groups,POINT(1028102.5602486432 208588.25347688797),Ederle Terrace Concession Building,,1028102.5602486432,208588.25347688797,Park
1198,Fort Tryon Park Flagstaff,POINT(1002793.623005718 253269.85669881105),"Linden Terrace,  Riverside Drive and 192nd Street to Dyckman Street",,1002793.623005718,253269.85669881105,Park
1199,Mowgli Protected from the Tiger by the Wolves,POINT(994084.490161553 181858.38042755425),"Prospect Park Zoo; Flatbush Avenue entrance, north side of northern kiosk",,994084.490161553,181858.38042755425,Park
1200,Ukrainian American Flagstaff,POINT(987882.5724473 205211.47906248271),Stuyvesant and 10th Sts. at 2nd Avenue,,987882.5724473,205211.47906248271,Park
1201,Skagerrak,POINT(990425.6897363812 208981.5607611388),"East 26th Street to East 28th Street, and 2nd Avenue",,990425.6897363812,208981.5607611388,Park
1202,Blockhouse Plaque,POINT(995584.8966095597 232921.2527110577),MORNINGSIDE PARK; Morningside Ave. at 123rd St.,,995584.8966095597,232921.2527110577,Park
1203,World's Fair Flagstaffs,POINT(1028931.7692201436 211811.6892872304),,,1028931.7692201436,211811.6892872304,Park
1204,Doric Columns,POINT(1005779.9605369716 219010.7615032196),facing sunken plaza,,1005779.9605369716,219010.7615032196,Park
1205,Snow Babies,POINT(992611.9320830554 220631.22807855904),"Entrance to Mary Harriman Rumsey Playground, East Drive at 72nd Street.",,992611.9320830554,220631.22807855904,Park
1206,Rocky Mountain Sheep,POINT(992178.0464678854 218767.57793447372),"Central Park Zoo; Gallery, center of east façade",,992178.0464678854,218767.57793447372,Park
1207,Eagles,POINT(992108.6847299637 218985.27631798387),"Central Park Wildlife Center, Fifth Avenue at 64th Street",,992108.6847299637,218985.27631798387,Park
1208,Unisphere and Fountain,POINT(1027165.4085796326 211252.100511387),,,1027165.4085796326,211252.100511387,Park
1209,Giuseppe Verdi,POINT(989376.72004956 223166.25712922213),Broadway at 73rd Street,,989376.72004956,223166.25712922213,Park
1210,Wild Geese,POINT(1012546.5011377186 245343.0041142255),Crotona Pool Bath House,,1012546.5011377186,245343.0041142255,Park
1211,Randolph St. G. Walker Jr.,POINT(954058.6988222152 173875.63523823023),Bard Avenue and Delafied Place,,954058.6988222152,173875.63523823023,Park
1212,Delacorte Clock,POINT(992240.7468018084 219119.90662615),Main walkway between Zoo and Children's Zoo,,992240.7468018084,219119.90662615,Park
1213,Kryeti-Aekyad #2,POINT(998077.6773851364 219550.45005638897),East 76-78th Streets and Cherokee Place,,998077.6773851364,219550.45005638897,Park
1214,Mother Goose,POINT(992656.5809438823 220767.58869822323),"Rumsey Playground, E. Drive at 72nd St.",,992656.5809438823,220767.58869822323,Park
1215,Quadriga: the Triumphal Progress of Columbia,POINT(992605.7516492158 184471.75807480517),Atop Soldiers and Sailors Memorial Arch,,992605.7516492158,184471.75807480517,Park
1216,Flying Fish,POINT(1012498.8611411304 245176.26461830732),Crotona Pool Bath House,,1012498.8611411304,245176.26461830732,Park
1217,Hansborough Natatorium,POINT(1000237.1163077204 235834.8558077216),35 West 134th Street,,1000237.1163077204,235834.8558077216,Park
1218,Etched Granite Pavement,POINT(1027409.2414253056 211345.52125631276),Just east of the Unisphere,,1027409.2414253056,211345.52125631276,Park
1219,Grand Army Plaza Lamps,POINT(992581.5397553892 184404.7755972296),Plaza entrance,,992581.5397553892,184404.7755972296,Park
1220,Macombs Dam Park Fountain,POINT(995769.4385633022 225467.27450880408),Triangle opposite Macombs Dam Park; Jerome Avenue at 162 Street and Ogden Avenue,,995769.4385633022,225467.27450880408,Park
1221,Sport Fish,POINT(1012517.9172053932 245247.7244491428),Crotona Pool Bath House,,1012517.9172053932,245247.7244491428,Park
1222,Eagles,POINT(992017.7606992276 219032.4031922221),"Central Park Wildlife Center, Fifth Avenue at 64th Street",,992017.7606992276,219032.4031922221,Park
1223,Fort Tryon Park Playground,POINT(1002491.8378481418 252184.5435807258),"Fort Washington Avenue, 191st Street",,1002491.8378481418,252184.5435807258,Park
1224,Algernon Sidney Sullivan,POINT(1013843.2675730586 263187.5130445659),Boat House,,1013843.2675730586,263187.5130445659,Park
1225,Vanderbilt Gates,POINT(997545.6341578813 228390.6902498901),Conservatory Garden; 5th Avenue and 105th Street,,997545.6341578813,228390.6902498901,Park
1226,George Washington Accompanied by Fame and Valor,POINT(985082.0101350546 205682.50764797628),"Washington Square Arch, east pier, north side",,985082.0101350546,205682.50764797628,Park
1227,Urns - central park (4),POINT(992077.1434544772 220693.8591868877),Mall,,992077.1434544772,220693.8591868877,Park
1228,Flanders Field Flagstaff,POINT(1022570.5368638932 212111.19689030945),"42 Avenue, 103 Street, 41 Avenue, 104 Street, Corona",,1022570.5368638932,212111.19689030945,Park
1229,River That Flows Two Ways,POINT(979494.8260994704 195288.28073306385),"Admiral Dewey Promenade, harborside perimeter railing",,979494.8260994704,195288.28073306385,Park
1230,Abraham Lincoln,POINT(986988.877712384 207499.27140289545),North end,,986988.877712384,207499.27140289545,Park
1231,Wingdale,POINT(1042749.5522800536 198708.0685128868),173rd Street and Hillside,,1042749.5522800536,198708.0685128868,Park
1232,Alexander von Humboldt,POINT(991628.4622652231 223265.5495815575),Central Park West and 77th Street,,991628.4622652231,223265.5495815575,Park
1233,American Merchant Mariners Memorial,POINT(979320.5692301393 195767.995980978),"Breakwater extension, section D",,979320.5692301393,195767.995980978,Park
1234,Filter House Ornaments,POINT(989456.4958086312 201563.2042068094),,,989456.4958086312,201563.2042068094,Park
1235,Urns - central park (4),POINT(992150.1866154672 221008.30278372765),Mall,,992150.1866154672,221008.30278372765,Park
1236,Baird Court Dolphin Fountains,POINT(1017931.3118903936 250114.4443744719),Bronx Zoo; terrace between Fountain Circle and Baird Court,,1017931.3118903936,250114.4443744719,Park
1237,Gates of Life,POINT(1025936.03144522 210380.96183373037),Entrance to Flushing Meadows / Corona Park Zoo,,1025936.03144522,210380.96183373037,Park
1238,Eagles,POINT(992032.3679534644 219055.3946160674),"Central Park Wildlife Center, Fifth Avenue at 64th Street",,992032.3679534644,219055.3946160674,Park
1239,Puerto Rican Sun,POINT(1012361.4657466412 236316.2784013152),Fox and 156th Streets,,1012361.4657466412,236316.2784013152,Park
1240,Ludwig Van Beethoven,POINT(992061.6844958812 220890.65505313876),NW of mall - opposite bandshell,,992061.6844958812,220890.65505313876,Park
1241,Wingdale,POINT(954736.5229258836 164609.6659093052),173rd Street and Hillside,,954736.5229258836,164609.6659093052,Park
1242,Macombs Dam Park Fountain,POINT(1003903.0591070504 241764.1779385656),Triangle opposite Macombs Dam Park; Jerome Avenue at 162 Street and Ogden Avenue,,1003903.0591070504,241764.1779385656,Park
1243,Urns - Prospect Park (16),POINT(994023.7156767994 179174.01834222674),Grand Army Plaza entrance,,994023.7156767994,179174.01834222674,Park
1244,The Army: Genius of Patriotism Urging American Soldiers On To Victory,POINT(992574.586029142 184446.2748580575),"Soldiers and Sailors Memorial Arch, south façade, west pier",,992574.586029142,184446.2748580575,Park
1245,Armillary Sphere,POINT(994743.180445224 214428.4196180552),,,994743.180445224,214428.4196180552,Park
1246,Abraham Lincoln,POINT(993973.3407775612 179145.21754680574),Flower Garden,,993973.3407775612,179145.21754680574,Park
1247,The Rowers,POINT(992962.3979175538 221708.97132989764),Terrace in front of Loeb Boathouse; East Drive at 75th St.,,992962.3979175538,221708.97132989764,Park
1248,Sir Walter Scott,POINT(991875.5070467144 219870.4622116387),Mall,,991875.5070467144,219870.4622116387,Park
1249,Job,POINT(1030029.4399250596 198143.34916989505),"West of 80th Road and Park Lane South junction, near Administration Building",,1030029.4399250596,198143.34916989505,Park
