,Lodging,Type,Rating,Price,Address,Lat,Lng,url,ID
23,Kimpton Ink48 Hotel,Hotels,4.0,$$$,653 11th Ave,40.76452,-73.99586,https://www.yelp.com/biz/kimpton-ink48-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,29qq6ZOCfxXb7TZ7W5UslQ
24,Hilton Brooklyn New York,Hotels,3.0,$$,140 Schermerhorn St,40.6896167,-73.9879725,https://www.yelp.com/biz/hilton-brooklyn-new-york-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,02vF5JJNEsx0Z0Ala3EGHw
25,Hotel 50 Bowery NYC,Hotels,4.5,$$,50 Bowery,40.71599,-73.99683,https://www.yelp.com/biz/hotel-50-bowery-nyc-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,GYO8lvStXGZAfFDRlOxQ1Q
26,Americana Inn,Hotels,3.0,$,69 W 38th St,40.75223,-73.98551,https://www.yelp.com/biz/americana-inn-new-york-4?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,wiskeP0gLzntDeBHLyk1mw
27,Pod 51,Hotels,3.5,$$,230 E 51st St,40.7558617771518,-73.9691277840614,https://www.yelp.com/biz/pod-51-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,PmmTXis1gCL34mg2bZ9gtw
28,Days Inn by Wyndham Hotel New York City-Broadway,Hotels,2.0,$$,215 West 94th Street,40.7931131923646,-73.971762077771,https://www.yelp.com/biz/days-inn-by-wyndham-hotel-new-york-city-broadway-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,rD48w_Iyo-VU-Hvu_e0NeQ
29,Oasis Motel,Hotels,3.5,$,3801 Boston Rd,40.88164,-73.83856,https://www.yelp.com/biz/oasis-motel-bronx?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,wVVpqD__PLyaep7ND4GA8g
30,Chelsea Pods,Hotels,2.5,$,370 8th Ave,40.748534590305,-73.9958837628365,https://www.yelp.com/biz/chelsea-pods-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,dz1E1AOUQE1f3Ga1sM6pZA
31,The Allen Hotel,Hotels,3.5,$$,88 Allen St,40.71806,-73.99069,https://www.yelp.com/biz/the-allen-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,3gHIMcUaeQHesJhYPbXjfg
32,Holiday Inn Brooklyn Downtown,Hotels,,,300 Schermerhorn St,40.68749404547364,-73.98267891987635,,
33,"The Langham, New York, Fifth Avenue",Hotels,4.5,$$$$,400 5th Ave,40.7501,-73.98381,https://www.yelp.com/biz/the-langham-new-york-fifth-avenue-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,tpxMTuzDG42JuXK5phmxMQ
34,Walker Hotel Tribeca,Hotels,,,77 Walker St,40.7184170724422,-74.0022848660658,,
35,Hotel Mulberry,Hotels,4.0,$$,52 Mulberry St,40.7152699,-73.9995,https://www.yelp.com/biz/hotel-mulberry-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,b1zHJAiukUDnCkyeil7hOQ
36,Fairfield Inn & Suites By Marriott New York Brooklyn,Hotels,3.5,$$,181 3rd Ave,40.680546,-73.9833963141064,https://www.yelp.com/biz/fairfield-inn-and-suites-by-marriott-new-york-brooklyn-brooklyn-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,4AFrLwxm4J_P7TRuCnOzIQ
37,Henry Norman Hotel,Hotels,4.0,$$,251 N Henry St,40.7280006,-73.9442368,https://www.yelp.com/biz/henry-norman-hotel-greenpoint?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,nzv7QCUPH-QKzNHfUnsN8w
38,Redford Hotel,Hotels,2.0,$,136 Ludlow St,40.720291,-73.987979,https://www.yelp.com/biz/redford-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,TC1JC87pTCiySadVkU__rw
39,Courtyard by Marriott New York Manhattan/Midtown East,Hotels,4.0,$$,866 3rd Ave,40.7574547612934,-73.9699241362457,https://www.yelp.com/biz/courtyard-new-york-manhattan-midtown-east-new-york-6?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,m2eKA1AJTc47YpErc-ikhA
40,Kimpton Hotel Eventi,Hotels,4.0,$$$,851 Avenue Of The Americas,40.74703,-73.99003,https://www.yelp.com/biz/kimpton-hotel-eventi-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,lot1WtUC2qYsCuL7QMgq0A
41,Courtyard by Marriott New York Manhattan/Midtown West,Hotels,4.5,$$,461 West 34th St,40.754698,-73.99865,https://www.yelp.com/biz/courtyard-by-marriott-new-york-manhattan-midtown-west-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,qwAUa1tcAJMrn2K7Ynbp8w
42,"The Ritz-Carlton New York, Central Park",Hotels,4.0,$$$$,50 Central Park S,40.76525,-73.97604,https://www.yelp.com/biz/the-ritz-carlton-new-york-central-park-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,C56chiGa56B-hwM4JYS4BA
43,The Mark Hotel,Hotels,4.0,$$$$,25 E 77th St,40.77526,-73.96347,https://www.yelp.com/biz/the-mark-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,onKBo1qul0Pq27E5pVMAxA
44,Loop Inn Motel,Hotels,3.0,$$,1 Rodgers St,40.588406,-74.2792816,https://www.yelp.com/biz/loop-inn-motel-avenel?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,yVEvEPSjZps0lgLskPbKgA
45,Madison Les Hotel,Hotels,,,154 Madison St,40.71223,-73.99269,,
46,New York Marriott Marquis,Hotels,3.5,$$$,1535 Broadway,40.7585862119401,-73.9858202037049,https://www.yelp.com/biz/new-york-marriott-marquis-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,55Ofcjm1DPf4LVr73-4-1g
47,Hotel Indigo Brooklyn,Hotels,3.0,$$,229 Duffield St,40.691251,-73.984102,https://www.yelp.com/biz/hotel-indigo-brooklyn-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,5YpMlQZEsCYcz5gAtrZOmQ
48,Franklin Guesthouse,Hotels,4.5,$$$,214 Franklin St,40.733066,-73.957824,https://www.yelp.com/biz/franklin-guesthouse-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,2v7nK-2QnwwlDBwA_s3Bxw
49,The Peninsula New York,Hotels,4.0,$$$$,700 5th Ave,40.7616907,-73.9753957,https://www.yelp.com/biz/the-peninsula-new-york-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Ri8krke2m4e89XYxP_PLsA
50,"Gild Hall, A Thompson Hotel",Hotels,4.0,$$,15 Gold St,40.7078,-74.00694,https://www.yelp.com/biz/gild-hall-a-thompson-hotel-new-york-4?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,03EFU3OR6j085vqGAXwVbA
51,Hyatt Centric 39th & 5th New York,Hotels,,,16 E 39th St,40.750919,-73.981455,,
52,Hotel Mimosa,Hotels,4.5,$$,79 Division St,40.714145,-73.993789,https://www.yelp.com/biz/hotel-mimosa-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,7kktzX2yS2CJhSprfNL3FQ
53,Hotel on Rivington,Hotels,3.5,$$$,107 Rivington St,40.7199,-73.98803,https://www.yelp.com/biz/hotel-on-rivington-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Z4t_Wsmjgi8I5n1xPSQWTA
54,Harbor Motor Inn,Hotels,3.0,$,1730 Shore Pkwy,40.593643,-73.997314,https://www.yelp.com/biz/harbor-motor-inn-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,yMUedbxLLt7H3gElBxBoEQ
55,The Benjamin,Hotels,4.0,$$$,125 E 50th St,40.75648,-73.97206,https://www.yelp.com/biz/the-benjamin-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,1wdNxsW1jqieYmYi0CHlbQ
56,Selina Chelsea New York City,Hotels,,,518 W 27th St,40.750424,-74.003409,,
57,Sheraton Brooklyn New York,Hotels,2.5,$$,228 Duffield St,40.69149,-73.98476,https://www.yelp.com/biz/sheraton-brooklyn-new-york-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,I59qIIR-1mBYpAhH1-4ESg
58,"Inn at Great Neck, BW Premier Collection",Hotels,4.0,$$$,30 Cuttermill Rd,40.7863295697179,-73.7291890382767,https://www.yelp.com/biz/inn-at-great-neck-bw-premier-collection-great-neck-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ZhvXODjL9GeCZ9xAiyZoQQ
59,"Gatsby Hotel, an Ascend Hotel Collection Member",Hotels,3.0,$$,135 E Houston St,40.723121,-73.990244,https://www.yelp.com/biz/gatsby-hotel-an-ascend-hotel-collection-member-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,DpMF7BLDeDjSnMMSnxmsXQ
60,Umbrella Hotel Brooklyn,Hotels,,,1108 60th St,40.631096,-74.002785,,
61,The Jane Hotel,Hotels,,,113 Jane St,40.738304,-74.009414,,
62,Gramercy Park Hotel,Hotels,3.0,$$$,2 Lexington Ave,40.73855,-73.98576,https://www.yelp.com/biz/gramercy-park-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,S3B7DYDg5I_LHd4bLkIWRw
63,Long Beach Hotel,Hotels,2.5,$$,405 E Broadway,40.585109,-73.652076,https://www.yelp.com/biz/long-beach-hotel-long-beach?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,hObG_aqfJDWSBD0IOJwy2g
64,DoubleTree by Hilton Hotel & Suites Jersey City,Hotels,3.5,$$,455 Washington Blvd,40.723598,-74.0365603,https://www.yelp.com/biz/doubletree-by-hilton-hotel-and-suites-jersey-city-jersey-city?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,kGX54tkc0zfT5ZquEPtwuQ
65,Linden Motor Inn,Hotels,1.5,$,714 Conduit Blvd,40.67458,-73.863722,https://www.yelp.com/biz/linden-motor-inn-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,t-82GuI2MmuTEf345-68EA
66,Millennium Hilton New York Downtown,Hotels,3.5,$$$,55 Church St,40.711114,-74.010333,https://www.yelp.com/biz/millennium-hilton-new-york-downtown-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,RBHSPpLaalwkAPfF2uJaTw
67,Hilton Garden Inn New York West 35th St,Hotels,4.0,$$$,63 W 35th St,40.7503679301835,-73.9865054190159,https://www.yelp.com/biz/hilton-garden-inn-new-york-west-35th-st-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,WsWW63fz5yqWFpAdagb9KQ
68,City Rooms+ Nyc Soho,Hotels,2.5,$,120 Lafayette St,40.71871,-74.00047,https://www.yelp.com/biz/city-rooms-nyc-soho-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,oJgTj-vXl-xGyrGIAIb0xQ
69,Club Quarters,Hotels,4.0,$$,140 Washington St,40.709846496582,-74.0139694213867,https://www.yelp.com/biz/club-quarters-manhattan?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,giPwSjP4T0ZkXoygdbNfIA
70,Hotel Beacon,Hotels,4.0,$$,2130 Broadway,40.780685,-73.981041,https://www.yelp.com/biz/hotel-beacon-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,sQ7IXiSHR4c5WufgUywizA
71,The James New York - NoMad,Hotels,3.0,$$$,22 E 29th St,40.7446399,-73.98551,https://www.yelp.com/biz/the-james-new-york-nomad-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,FfdQVbXd9zyMcaOYAqmWZA
72,Bushwick Hotel,Hotels,3.0,$$,171 Bushwick Ave,40.709616,-73.939909,https://www.yelp.com/biz/bushwick-hotel-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,wj8fcwbXM2ozE9mmneEwvA
73,Phoenix Hotel,Hotels,1.5,$,517 39th St,40.6510124,-74.0032181,https://www.yelp.com/biz/phoenix-hotel-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,NYKUI__MUh0Gh4QYmrt98w
74,The Ridge,Hotels,3.5,$$,151 E Houston St,40.72287,-73.9894,https://www.yelp.com/biz/the-ridge-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,W3K4-SbrRu54VoyNDCe6SA
75,The Whitby Hotel,Hotels,4.0,$$,18 W 56th St,40.76271,-73.97566,https://www.yelp.com/biz/the-whitby-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,36BEu1qOdQhJNhCQxE-Mcg
76,Four Points by Sheraton Manhattan SoHo Village,Hotels,3.5,$$,66 Charlton St,40.72697,-74.00611,https://www.yelp.com/biz/four-points-by-sheraton-manhattan-soho-village-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,DJyd2GApggTIxCmkjYC8EQ
77,Fairfield Inn by Marriott New York Manhattan/Financial District,Hotels,3.5,$$,161 Front St,40.705911,-74.004993,https://www.yelp.com/biz/fairfield-inn-by-marriott-new-york-manhattan-financial-district-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,LjHUOXB3Iw_l7NXW_nClqA
