,Lodging,Type,Rating,Price,Address,Lat,Lng,url,ID
80,Country Inns & Suites,Hotels,1.5,£££,110 Great Russell Street,51.5175138,-0.1294779,https://www.yelp.com/biz/country-inns-and-suites-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,R7jHFXhXNMaDBGBcmMPmUA
81,The Holmes Hotel,Hotels,3.5,££,83 Chiltern Street,51.5210546187993,-0.156072708598344,https://www.yelp.com/biz/the-holmes-hotel-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,eRsagtXFoJIBiszGWG8mQQ
82,The Rookery,Hotels,4.0,£££,12 Peter's Lane,51.52033,-0.1022499,https://www.yelp.com/biz/the-rookery-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,9h8s3Zq1sKzpRwPd4bXFow
83,Sea Containers London,Hotels,,,20 Upper Ground,51.508145,-0.106668,,
84,Hotel Café Royal,Hotels,4.5,£££,68 Regent Street,51.510171,-0.135962,https://www.yelp.com/biz/hotel-caf%C3%A9-royal-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,t9-_U2-WmaIee3XDB0Tz0w
85,myhotel,Hotels,4.0,££,35 Ixworth Place,51.491938,-0.168589,https://www.yelp.com/biz/myhotel-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,igsHBUp7ZQPOQ7EbgFkKRA
86,The Z Hotel ,Hotels,4.0,££,136-144 City Road,51.5268102,-0.0883364,https://www.yelp.com/biz/the-z-hotel-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,0rTsnYGt_8u7yxs8Xg6Ufw
87,Thistle,Hotels,4.0,££,126 Southampton Row,51.520901,-0.122974,https://www.yelp.com/biz/thistle-london-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,tP2AiQXgLtheNxBYV73SlA
88,Holiday Inn London - Kensington,Hotels,2.5,£££,Wrights Lane,51.4988245259061,-0.191950977925019,https://www.yelp.com/biz/holiday-inn-london-kensington-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Ut5NZhcbl1bElj1JEIPmTg
89,Travelodge,Hotels,4.0,£,Willings House 356-364,51.5301395893589,-0.120352728472182,https://www.yelp.com/biz/travelodge-london-15?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,EujiHYtcngGm7UFif9tNEg
90,Hotel La Gaffe,Hotels,5.0,££,107-111 Heath Street,51.5593645,-0.1785256,https://www.yelp.com/biz/hotel-la-gaffe-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,7nWuz48vCnuMrSwe_bD2Yw
91,Residence Inn by Marriott,Hotels,4.0,££,201 - 211 Long Lane,51.4987162467047,-0.0841357962951861,https://www.yelp.com/biz/residence-inn-by-marriott-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,VWTYSnuV3IDJJjSk7kzMkw
92,Cherry Court Hotel,Hotels,4.0,££,23 Hugh Street,51.4925203,-0.1450402,https://www.yelp.com/biz/cherry-court-hotel-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,2QQbF5bre2duA2a_s7ekzQ
93,Morgan Hotel,Hotels,5.0,££,24 Bloomsbury Street,51.5180446,-0.1275755,https://www.yelp.com/biz/morgan-hotel-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,N8oLZIUrKK8Ksgsn2xa3aw
94,Hampton By Hilton London Waterloo,Hotels,3.5,££,157 Waterloo Road,51.5008745782199,-0.10801792094101,https://www.yelp.com/biz/hampton-by-hilton-london-waterloo-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,HOucp57m1eh-4JnwYC0lPQ
95,Princess Hotel,Hotels,5.0,££,35-37 Argyle Street,51.5289363,-0.1232505,https://www.yelp.com/biz/princess-hotel-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,s8DYhX_JL_7gtgCEZy6QcA
96,"Hotel Xenia, Autograph Collection",Hotels,4.5,££,160 Cromwell Road,51.4950079536724,-0.189841389656067,https://www.yelp.com/biz/hotel-xenia-autograph-collection-london-6?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,8FL5yNgR-dY83HY__6pwGg
97,Residence Inn by Marriott London Kensington,Hotels,3.0,££,181-183 Warwick Rd,51.4936447143555,-0.20218800008297,https://www.yelp.com/biz/residence-inn-by-marriott-london-kensington-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,CPArXY7C2-J9bPMdxImD8Q
98,easyHotel - Victoria,Hotels,3.5,£,34-40 Belgrave Road,51.4920332,-0.1421055,https://www.yelp.com/biz/easyhotel-victoria-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,xxOLQvRBVjUCVKb2wjl-VA
99,Alhambra Hotel,Hotels,4.0,££,17-19 Argyle Street,51.5293381,-0.1236626,https://www.yelp.com/biz/alhambra-hotel-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,SJZbFo89ONAvHujafLbGdQ
100,The W14 Kensington,Hotels,4.0,£,16-22 Gunterstone Road,51.49159793,-0.21048263,https://www.yelp.com/biz/the-w14-kensington-west-kensington?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Q1ov9y1qyfBQ4QR26HMuGw
101,The Penn Club,Hotels,4.5,££,21-23 Bedford Place,51.5206450127812,-0.12505496414401,https://www.yelp.com/biz/the-penn-club-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,B2g7OKPDNR8eiky0REueNQ
102,The Lanesborough,Hotels,4.5,££££,The Lanesborough,51.502441,-0.152723,https://www.yelp.com/biz/the-lanesborough-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,IAMW4pZ_djhszqIGsSZhIw
103,Shangri La Hotel,Hotels,4.5,££££,At The Shard,51.5052532,-0.0869875,https://www.yelp.com/biz/shangri-la-hotel-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,cPPCVTT_v0p5AcT4B3A82w
104,Four Seasons Hotel,Hotels,4.5,££££,Hamilton Place,51.5044391859339,-0.149880248341834,https://www.yelp.com/biz/four-seasons-hotel-london-4?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,9LyJ5oa_dOFwbc0iG-i76A
105,The Ampersand Hotel,Hotels,4.5,£££,10 Harrington Road,51.4943093699229,-0.1755579,https://www.yelp.com/biz/the-ampersand-hotel-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,zRWecrLR6rjSkEkxoCvyCA
106,Andaz London Liverpool Street,Hotels,4.5,£££,40 Liverpool Street,51.5172135,-0.0813499,https://www.yelp.com/biz/andaz-london-liverpool-street-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,KFTpdt_xnhv6dojj6bk2yg
107,Mercure London Hyde Park Hotel,Hotels,,,8 - 14 Talbot Square,51.5150334,-0.1742911,,
108,Haymarket Hotel,Hotels,4.5,£££,1 Suffolk Place,51.5080197,-0.1311541,https://www.yelp.com/biz/haymarket-hotel-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,wDe0JaxHJSKoQPwj1pyjxg
109,Mandarin Oriental,Hotels,4.5,££££,66 Knightsbridge,51.502252452438,-0.160007139695516,https://www.yelp.com/biz/mandarin-oriental-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,vRTIg2OnEFhWcSc0TXNMVg
110,W London- Leicester Square,Hotels,3.0,£££,10 Wardour Street,51.510782643006,-0.13138019123122,https://www.yelp.com/biz/w-london-leicester-square-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,PG68a_fQyWH5JlyfLLs09g
111,JW Marriott Grosvenor House London,Hotels,4.0,£££,86-90 Park Lane,51.509738,-0.154891,https://www.yelp.com/biz/jw-marriott-grosvenor-house-london-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,mcKkDc_xxFVGizFRgPPpxg
112,The Bloomsbury Hotel,Hotels,4.0,££££,16-22 Great Russell Street,51.5171420898507,-0.1290839910507,https://www.yelp.com/biz/the-bloomsbury-hotel-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,RshDXZKYqY6-ru8dzqpm_g
113,LSE High Holborn Residence,Hotels,4.0,£,178 High Holborn,51.515647,-0.124927,https://www.yelp.com/biz/lse-high-holborn-residence-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,mdw5yHXAGhvFtdxAj2EfcQ
114,Limetree Hotel,Hotels,4.0,££,135-137 Ebury Street,51.4932719,-0.1500756,https://www.yelp.com/biz/limetree-hotel-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,bq4MyM1GISMEE2JJA8LP1g
115,Sofitel ,Hotels,4.5,£££,6 Waterloo Place,51.507572834636,-0.13251408519246,https://www.yelp.com/biz/sofitel-london-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Fzl_brSsiw5IBnFU2o75lQ
116,The Connaught,Hotels,4.5,££££,Carlos Place,51.5101556,-0.1496314,https://www.yelp.com/biz/the-connaught-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ol-qloaIQ1D8L75sx88G2A
117,Bulgari Hotel - London,Hotels,4.5,££££,171 Knightsbridge,51.501536,-0.162789,https://www.yelp.com/biz/bulgari-hotel-london-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,KN0BfGqqX0gJ0wWovgtKNw
118,"St. Ermin's Hotel, Autograph Collection",Hotels,4.0,£££,2 Caxton Street,51.4989304968664,-0.133800663215879,https://www.yelp.com/biz/st-ermins-hotel-autograph-collection-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,LNDsn8gxFFiLMHTLo82pQA
119,Mile End Hotel,Hotels,,,51 Grove Road,51.5266128,-0.036171,,
120,The Kensington Gardens Hotel,Hotels,4.5,£,9 Kensington Gardens Square,51.5133583,-0.1900571,https://www.yelp.com/biz/the-kensington-gardens-hotel-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,_EaXEfvYjQWpt5BtqXbV9g
121,Henrietta,Hotels,,,14-15 Henrietta St,51.5110531,-0.1234376,,
122,Hub Premier Inn,Hotels,4.5,£,15 Dacre Street,51.4989475320884,-0.132892395235955,https://www.yelp.com/biz/hub-premier-inn-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,HBlUZe6f1y6BGTbA07wb2A
123,Corinthia Hotel London,Hotels,4.5,££££,Whitehall Place,51.5065361584961,-0.124341458197023,https://www.yelp.com/biz/corinthia-hotel-london-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,62JNxqo1Rs9Q8UMT29v0vQ
124,St. Pancras Renaissance Hotel London,Hotels,4.5,£££,Euston Road,51.529852,-0.12581,https://www.yelp.com/biz/st-pancras-renaissance-hotel-london-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,MXXkkGldpE0afT_moqaUnQ
125,Ham Yard Hotel,Hotels,4.5,£££,One Ham Yard,51.5111504,-0.1344988,https://www.yelp.com/biz/ham-yard-hotel-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,9gfxX1sAq2j83cSiGQAVlA
126,London Marriott Hotel Park Lane,Hotels,4.5,£££,140 Park Lane,51.5130472305961,-0.157890279762221,https://www.yelp.com/biz/london-marriott-hotel-park-lane-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ordoxmuOAuK0dRySXjvZ8Q
127,Hotel 41,Hotels,5.0,££££,41 Buckingham Palace Road,51.49822327,-0.14352472,https://www.yelp.com/biz/hotel-41-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,4bvjoUHcp5GEc61ZSDulEQ
128,Savoy Hotel,Hotels,4.5,££££,Strand,51.509711,-0.120045,https://www.yelp.com/biz/savoy-hotel-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,iYn-qYHwQfjUABOr0E-K4g
129,The Ritz London,Hotels,4.0,££££,150 Piccadilly,51.5069729900444,-0.141605891449217,https://www.yelp.com/biz/the-ritz-london-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ppPfg4JyTThWDpk0dIOaoQ
130,The Z Hotel Piccadilly,Hotels,4.5,££,2 Orange Street,51.5089718,-0.1314339,https://www.yelp.com/biz/the-z-hotel-piccadilly-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,w6xEsZey7lgaxR3uoKtyjw
131,Kimpton Fitzroy London,Hotels,4.5,£££,1-8 Russell Square,51.5226349,-0.1249981,https://www.yelp.com/biz/kimpton-fitzroy-london-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,_VoSkSIb26RiAOW-bOxDHg
132,The Kensington Hotel,Hotels,4.5,£££,109 - 113 Queen's Gate,51.492559,-0.1780645,https://www.yelp.com/biz/the-kensington-hotel-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,hGJkHYD10mPIh-R_xrUQNg
133,CitizenM Hotel,Hotels,4.5,££,20 Lavington Street,51.5051155599748,-0.098283347856649,https://www.yelp.com/biz/citizenm-hotel-london-4?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,1tyiyRStaEuq_0hBc6ypCg
134,The Dorchester,Hotels,4.5,££££,53 Park Lane,51.507302,-0.152594,https://www.yelp.com/biz/the-dorchester-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,W_ZiOfiMZMMRONZD_LqpYA
135,The Langham London,Hotels,4.5,££££,1C Portland Place,51.5177971001259,-0.143983186883702,https://www.yelp.com/biz/the-langham-london-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,tRMfDgUMJBC5vAjF1AvsWQ
136,DoubleTree by Hilton Hotel London - Hyde Park,Hotels,4.0,££,150 Bayswater Road,51.51009,-0.1903424,https://www.yelp.com/biz/doubletree-by-hilton-hotel-london-hyde-park-london-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,SDKz9bB7hBmNbo2ibepQXw
137,Claridge's,Hotels,4.5,££££,Brook Street,51.512611807224,-0.14789937950015,https://www.yelp.com/biz/claridges-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ZN2ugzPdTH-6CJ2eVozYSw
138,The Landmark London,Hotels,4.5,££££,222 Marylebone Road,51.521462340704,-0.16263050427116,https://www.yelp.com/biz/the-landmark-london-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,gdKuHxKLv4mUjVYECsGypA
139,Hotel Indigo,Hotels,4.5,££,16 London Street,51.5151159,-0.17403,https://www.yelp.com/biz/hotel-indigo-london-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,0-uw5Y2_2UXyQR2Z2Lk1pA
140,The London EDITION,Hotels,4.5,£££,10 Berners Street,51.5165663165253,-0.136568941983944,https://www.yelp.com/biz/the-london-edition-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,JgPmZ5n2bU71Xsg1Vq2Yzg
141,The Fielding,Hotels,4.5,££,4 Broad Court,51.5139067879982,-0.121998639525867,https://www.yelp.com/biz/the-fielding-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,79wQG7mK0fDppG6s59eIcQ
142,Conrad London St. James,Hotels,4.5,£££,22 - 28 Broadway,51.499352,-0.132922,https://www.yelp.com/biz/conrad-london-st-james-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,TKh-jjknmqz8DeoFXtZZBw
143,The Soho Hotel,Hotels,4.0,£££,4 Richmond Mews,51.513944,-0.133896,https://www.yelp.com/biz/the-soho-hotel-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,DBkxwMryWb2zvhRSu7wmBg
144,Crescent Hotel,Hotels,4.5,£,49-50 Cartwright Gardens,51.5262838,-0.1270723,https://www.yelp.com/biz/crescent-hotel-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,4IUl4e0IdHm7C-tZzzPLhw
145,London Marriott Hotel County Hall,Hotels,4.0,£££,London County Hall Westminster Bridge Road,51.5009824925665,-0.119301246332043,https://www.yelp.com/biz/london-marriott-hotel-county-hall-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,5auFvoTZbS8TDxGdL7DPEg
146,Afternoon Tea at The Montague on The Gardens,Hotels,4.5,£££,15 Montague st,51.52014261,-0.12558305,https://www.yelp.com/biz/afternoon-tea-at-the-montague-on-the-gardens-london-9?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,tGEMzAQwVsKkBOBavvaskA
147,Hazlitts Hotels,Hotels,4.5,£££,6 Frith Street,51.5143751616248,-0.131922345785483,https://www.yelp.com/biz/hazlitts-hotels-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,kY5bMnQ16IxEp7oWQJDg3Q
148,Tune Hotel,Hotels,3.0,£,13/15 Folgate Street,51.5209666,-0.0776169,https://www.yelp.com/biz/tune-hotel-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,xT0EWDmBEe52C8rxXBsoBQ
149,The Ned,Hotels,4.0,£££,27 Poultry,51.5138261953983,-0.0899183012754747,https://www.yelp.com/biz/the-ned-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,dds7MeCuHTxa5ikuuqoYQg
150,Harlingford Hotel,Hotels,4.0,££,61-63 Cartwright Gardens,51.5260951,-0.1261868,https://www.yelp.com/biz/harlingford-hotel-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,xqGynJcWIF6-jl9i69phOw
151,Hotel Indigo,Hotels,4.5,££,142 Minories,51.5130615234375,-0.075995996594429,https://www.yelp.com/biz/hotel-indigo-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,wze_extjAhiGo23wkU078w
152,Hub By Premier Inn,Hotels,4.0,££,110 St. Martin's Lane,51.5100618095395,-0.127215376054204,https://www.yelp.com/biz/hub-by-premier-inn-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,JNUURMv-X6KPyadWrAQCsw
153,Hilton London Paddington,Hotels,3.0,£££,146 Praed Street,51.5157526580863,-0.175882600189798,https://www.yelp.com/biz/hilton-london-paddington-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,u1SPXOMOPkyCOdcu6F85zQ
154,The Sumner Hotel,Hotels,4.0,££,54 Upper Berkeley Street,51.5152138,-0.1608312,https://www.yelp.com/biz/the-sumner-hotel-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,8ehiJFYEG49xxDAxuXglwQ
155,Hotel Indigo,Hotels,4.5,££,34 - 44 Barkston Gardens,51.4919293664835,-0.191815613709144,https://www.yelp.com/biz/hotel-indigo-london-4?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,G7uJE057HeMLOZGg6c6lAA
156,Dawson House Hotel,Hotels,,,72 Canfield Gardens,51.544256,-0.186507,,
157,THE CHESTERFIELD MAYFAIR,Hotels,4.5,£££,35 Charles st,51.5077092067692,-0.147149585319539,https://www.yelp.com/biz/the-chesterfield-mayfair-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,vtDa4XLc5ovFSM5ak0EPJg
158,The Athenaeum Hotel,Hotels,4.0,£££,Mayfair,51.504635,-0.147403,https://www.yelp.com/biz/the-athenaeum-hotel-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,1ug-7RR10IdBKzBM4UfrVg
